Timestamp,Label,Location Name,Power (W),Energy (Wh),Appliance,user1_activity,user2_activity,Total Power (W),Unix Time,state
2025-01-08 15:57:26,SMP03,Laboratory 207,0.04,9075.271,Haewon Computer,abs,abs,0.04,1736351846,S0
2025-01-08 15:57:39,SMP03,Laboratory 207,0.04,9075.271,Haewon Computer,abs,abs,0.04,1736351859,S0
2025-01-08 15:57:51,SMP03,Laboratory 207,0.04,9075.271,Haewon Computer,abs,abs,0.04,1736351871,S0
2025-01-08 15:58:03,SMP03,Laboratory 207,0.044,9075.279,Haewon Computer,abs,abs,0.044,1736351883,S0
2025-01-08 15:58:15,SMP03,Laboratory 207,0.044,9075.279,Haewon Computer,abs,abs,0.044,1736351895,S0
2025-01-08 15:58:27,SMP03,Laboratory 207,0.044,9075.279,Haewon Computer,abs,abs,0.044,1736351907,S0
2025-01-08 15:58:39,SMP03,Laboratory 207,0.044,9075.279,Haewon Computer,abs,abs,0.044,1736351919,S0
2025-01-08 15:58:51,SMP03,Laboratory 207,0.044,9075.279,Haewon Computer,abs,abs,0.044,1736351931,S0
2025-01-08 15:59:03,SMP03,Laboratory 207,0.991,9075.286,Haewon Computer,abs,abs,0.991,1736351943,S0
2025-01-08 15:59:16,SMP03,Laboratory 207,0.991,9075.286,Haewon Computer,abs,abs,0.991,1736351956,S0
2025-01-08 15:59:28,SMP03,Laboratory 207,0.991,9075.286,Haewon Computer,abs,abs,0.991,1736351968,S0
2025-01-08 15:59:40,SMP03,Laboratory 207,0.991,9075.286,Haewon Computer,abs,abs,0.991,1736351980,S0
2025-01-08 15:59:52,SMP03,Laboratory 207,0.991,9075.286,Haewon Computer,abs,abs,0.991,1736351992,S0
2025-01-08 16:00:06,SMP03,Laboratory 207,1.055,9075.293,Haewon Computer,abs,abs,1.055,1736352006,S0
2025-01-08 16:00:18,SMP03,Laboratory 207,1.055,9075.293,Haewon Computer,abs,abs,1.055,1736352018,S0
2025-01-08 16:00:31,SMP03,Laboratory 207,1.055,9075.293,Haewon Computer,abs,abs,1.055,1736352031,S0
2025-01-08 16:00:43,SMP03,Laboratory 207,1.055,9075.293,Haewon Computer,abs,abs,1.055,1736352043,S0
2025-01-08 16:00:55,SMP03,Laboratory 207,1.055,9075.293,Haewon Computer,abs,abs,1.055,1736352055,S0
2025-01-08 16:01:07,SMP03,Laboratory 207,1.039,9075.3,Haewon Computer,abs,abs,1.039,1736352067,S0
2025-01-08 16:01:19,SMP03,Laboratory 207,1.039,9075.3,Haewon Computer,abs,abs,1.039,1736352079,S0
2025-01-08 16:01:31,SMP03,Laboratory 207,1.039,9075.3,Haewon Computer,abs,abs,1.039,1736352091,S0
2025-01-08 16:01:44,SMP03,Laboratory 207,1.039,9075.3,Haewon Computer,abs,abs,1.039,1736352104,S0
2025-01-08 16:01:56,SMP03,Laboratory 207,1.039,9075.3,Haewon Computer,abs,abs,1.039,1736352116,S0
2025-01-08 16:02:08,SMP03,Laboratory 207,1.034,9075.308,Haewon Computer,abs,abs,1.034,1736352128,S0
2025-01-08 16:02:20,SMP03,Laboratory 207,1.034,9075.308,Haewon Computer,abs,abs,1.034,1736352140,S0
2025-01-08 16:02:32,SMP03,Laboratory 207,1.034,9075.308,Haewon Computer,abs,abs,1.034,1736352152,S0
2025-01-08 16:02:45,SMP03,Laboratory 207,1.034,9075.308,Haewon Computer,abs,abs,1.034,1736352165,S0
2025-01-08 16:02:57,SMP03,Laboratory 207,1.034,9075.308,Haewon Computer,abs,abs,1.034,1736352177,S0
2025-01-08 16:03:09,SMP03,Laboratory 207,94.778,9076.255,Haewon Computer,abs,abs,94.778,1736352189,S0
2025-01-08 16:03:21,SMP03,Laboratory 207,94.778,9076.255,Haewon Computer,abs,abs,94.778,1736352201,S0
2025-01-08 16:03:33,SMP03,Laboratory 207,94.778,9076.255,Haewon Computer,abs,abs,94.778,1736352213,S0
2025-01-08 16:03:45,SMP03,Laboratory 207,94.778,9076.255,Haewon Computer,abs,abs,94.778,1736352225,S0
2025-01-08 16:03:57,SMP03,Laboratory 207,94.778,9076.255,Haewon Computer,abs,abs,94.778,1736352237,S0
2025-01-08 16:04:09,SMP03,Laboratory 207,40.566,9077.453,Haewon Computer,abs,abs,40.566,1736352249,S0
2025-01-08 16:04:21,SMP03,Laboratory 207,40.566,9077.453,Haewon Computer,abs,abs,40.566,1736352261,S0
2025-01-08 16:04:33,SMP03,Laboratory 207,40.566,9077.453,Haewon Computer,abs,abs,40.566,1736352273,S0
2025-01-08 16:04:46,SMP03,Laboratory 207,40.566,9077.453,Haewon Computer,abs,abs,40.566,1736352286,S0
2025-01-08 16:04:58,SMP03,Laboratory 207,58.786,9078.297,Haewon Computer,abs,abs,58.786,1736352298,S0
2025-01-08 16:05:10,SMP03,Laboratory 207,58.786,9078.297,Haewon Computer,abs,abs,58.786,1736352310,S0
2025-01-08 16:05:22,SMP03,Laboratory 207,58.786,9078.297,Haewon Computer,abs,abs,58.786,1736352322,S0
2025-01-08 16:05:34,SMP03,Laboratory 207,58.786,9078.297,Haewon Computer,abs,abs,58.786,1736352334,S0
2025-01-08 16:05:46,SMP03,Laboratory 207,58.786,9078.297,Haewon Computer,abs,abs,58.786,1736352346,S0
2025-01-08 16:05:58,SMP03,Laboratory 207,62.842,9078.958,Haewon Computer,abs,abs,62.842,1736352358,S0
2025-01-08 16:06:11,SMP03,Laboratory 207,62.842,9078.958,Haewon Computer,abs,abs,62.842,1736352371,S0
2025-01-08 16:06:23,SMP03,Laboratory 207,62.842,9078.958,Haewon Computer,abs,abs,62.842,1736352383,S0
2025-01-08 16:06:35,SMP03,Laboratory 207,62.842,9078.958,Haewon Computer,abs,abs,62.842,1736352395,S0
2025-01-08 16:06:47,SMP03,Laboratory 207,62.842,9078.958,Haewon Computer,abs,abs,62.842,1736352407,S0
2025-01-08 16:06:59,SMP03,Laboratory 207,74.694,9079.873,Haewon Computer,abs,abs,74.694,1736352419,S0
2025-01-08 16:07:12,SMP03,Laboratory 207,74.694,9079.873,Haewon Computer,abs,abs,74.694,1736352432,S0
2025-01-08 16:07:24,SMP03,Laboratory 207,74.694,9079.873,Haewon Computer,abs,abs,74.694,1736352444,S0
2025-01-08 16:07:36,SMP03,Laboratory 207,74.694,9079.873,Haewon Computer,abs,abs,74.694,1736352456,S0
2025-01-08 16:07:48,SMP03,Laboratory 207,74.694,9079.873,Haewon Computer,abs,abs,74.694,1736352468,S0
2025-01-08 16:08:00,SMP03,Laboratory 207,35.641,9080.636,Haewon Computer,abs,abs,35.641,1736352480,S0
2025-01-08 16:08:12,SMP03,Laboratory 207,35.641,9080.636,Haewon Computer,abs,abs,35.641,1736352492,S0
2025-01-08 16:08:24,SMP03,Laboratory 207,35.641,9080.636,Haewon Computer,abs,abs,35.641,1736352504,S0
2025-01-08 16:08:37,SMP03,Laboratory 207,35.641,9080.636,Haewon Computer,abs,abs,35.641,1736352517,S0
2025-01-08 16:08:49,SMP03,Laboratory 207,35.641,9080.636,Haewon Computer,abs,abs,35.641,1736352529,S0
2025-01-08 16:09:01,SMP03,Laboratory 207,25.154,9081.322,Haewon Computer,abs,abs,25.154,1736352541,S0
2025-01-08 16:09:13,SMP03,Laboratory 207,25.154,9081.322,Haewon Computer,abs,abs,25.154,1736352553,S0
2025-01-08 16:09:25,SMP03,Laboratory 207,25.154,9081.322,Haewon Computer,abs,abs,25.154,1736352565,S0
2025-01-08 16:09:37,SMP03,Laboratory 207,25.154,9081.322,Haewon Computer,abs,abs,25.154,1736352577,S0
2025-01-08 16:09:49,SMP03,Laboratory 207,25.154,9081.322,Haewon Computer,abs,abs,25.154,1736352589,S0
2025-01-08 16:10:03,SMP03,Laboratory 207,27.363,9082.104,Haewon Computer,abs,abs,27.363,1736352603,S0
2025-01-08 16:10:15,SMP03,Laboratory 207,27.363,9082.104,Haewon Computer,abs,abs,27.363,1736352615,S0
2025-01-08 16:10:27,SMP03,Laboratory 207,27.363,9082.104,Haewon Computer,abs,abs,27.363,1736352627,S0
2025-01-08 16:10:40,SMP03,Laboratory 207,27.363,9082.104,Haewon Computer,abs,abs,27.363,1736352640,S0
2025-01-08 16:10:52,SMP03,Laboratory 207,27.363,9082.104,Haewon Computer,abs,abs,27.363,1736352652,S0
2025-01-08 16:11:04,SMP03,Laboratory 207,35.797,9082.921,Haewon Computer,abs,abs,35.797,1736352664,S0
2025-01-08 13:28:31,SMP04,Laboratory 207,18.536,6913.716,Jeein Monitor,abs,abs,18.536,1736342911,S0
2025-01-08 13:28:43,SMP04,Laboratory 207,18.536,6913.716,Jeein Monitor,abs,abs,18.536,1736342923,S0
2025-01-08 13:29:24,SMP04,Laboratory 207,18.553,6914.025,Jeein Monitor,abs,abs,18.553,1736342964,S0
2025-01-08 13:29:37,SMP04,Laboratory 207,18.553,6914.025,Jeein Monitor,abs,abs,18.553,1736342977,S0
2025-01-08 13:29:49,SMP04,Laboratory 207,18.553,6914.025,Jeein Monitor,abs,abs,18.553,1736342989,S0
2025-01-08 13:30:02,SMP04,Laboratory 207,18.545,6914.334,Jeein Monitor,abs,abs,18.545,1736343002,S0
2025-01-08 13:30:14,SMP04,Laboratory 207,18.545,6914.334,Jeein Monitor,abs,abs,18.545,1736343014,S0
2025-01-08 13:30:26,SMP04,Laboratory 207,18.545,6914.334,Jeein Monitor,abs,abs,18.545,1736343026,S0
2025-01-08 13:30:39,SMP04,Laboratory 207,18.545,6914.334,Jeein Monitor,abs,abs,18.545,1736343039,S0
2025-01-08 13:30:51,SMP04,Laboratory 207,18.538,6914.643,Jeein Monitor,abs,abs,18.538,1736343051,S0
2025-01-08 13:31:04,SMP04,Laboratory 207,18.538,6914.643,Jeein Monitor,abs,abs,18.538,1736343064,S0
2025-01-08 13:31:17,SMP04,Laboratory 207,18.538,6914.643,Jeein Monitor,abs,abs,18.538,1736343077,S0
2025-01-08 13:31:29,SMP04,Laboratory 207,18.538,6914.643,Jeein Monitor,abs,abs,18.538,1736343089,S0
2025-01-08 13:31:42,SMP04,Laboratory 207,18.538,6914.643,Jeein Monitor,abs,abs,18.538,1736343102,S0
2025-01-08 13:31:54,SMP04,Laboratory 207,18.557,6914.952,Jeein Monitor,abs,abs,18.557,1736343114,S0
2025-01-08 13:32:06,SMP04,Laboratory 207,18.557,6914.952,Jeein Monitor,abs,abs,18.557,1736343126,S0
2025-01-08 13:32:19,SMP04,Laboratory 207,18.557,6914.952,Jeein Monitor,abs,abs,18.557,1736343139,S0
2025-01-08 13:32:31,SMP04,Laboratory 207,18.557,6914.952,Jeein Monitor,abs,abs,18.557,1736343151,S0
2025-01-08 13:32:43,SMP04,Laboratory 207,18.557,6914.952,Jeein Monitor,abs,abs,18.557,1736343163,S0
2025-01-08 13:32:56,SMP04,Laboratory 207,18.524,6915.261,Jeein Monitor,abs,abs,18.524,1736343176,S0
2025-01-08 13:33:08,SMP04,Laboratory 207,18.524,6915.261,Jeein Monitor,abs,abs,18.524,1736343188,S0
2025-01-08 13:33:20,SMP04,Laboratory 207,18.524,6915.261,Jeein Monitor,abs,abs,18.524,1736343200,S0
2025-01-08 13:33:33,SMP04,Laboratory 207,18.524,6915.261,Jeein Monitor,abs,abs,18.524,1736343213,S0
2025-01-08 13:33:46,SMP04,Laboratory 207,18.524,6915.261,Jeein Monitor,abs,abs,18.524,1736343226,S0
2025-01-08 13:33:58,SMP04,Laboratory 207,18.515,6915.57,Jeein Monitor,abs,abs,18.515,1736343238,S0
2025-01-08 13:34:10,SMP04,Laboratory 207,18.515,6915.57,Jeein Monitor,abs,abs,18.515,1736343250,S0
2025-01-08 13:34:23,SMP04,Laboratory 207,18.515,6915.57,Jeein Monitor,abs,abs,18.515,1736343263,S0
2025-01-08 13:34:35,SMP04,Laboratory 207,18.515,6915.57,Jeein Monitor,abs,abs,18.515,1736343275,S0
2025-01-08 13:34:48,SMP04,Laboratory 207,18.515,6915.57,Jeein Monitor,abs,abs,18.515,1736343288,S0
2025-01-08 13:35:00,SMP04,Laboratory 207,18.144,6915.874,Jeein Monitor,abs,abs,18.144,1736343300,S0
2025-01-08 13:35:13,SMP04,Laboratory 207,18.144,6915.874,Jeein Monitor,abs,abs,18.144,1736343313,S0
2025-01-08 13:35:25,SMP04,Laboratory 207,18.144,6915.874,Jeein Monitor,abs,abs,18.144,1736343325,S0
2025-01-08 13:35:38,SMP04,Laboratory 207,18.144,6915.874,Jeein Monitor,abs,abs,18.144,1736343338,S0
2025-01-08 13:35:50,SMP04,Laboratory 207,18.144,6915.874,Jeein Monitor,abs,abs,18.144,1736343350,S0
2025-01-08 13:36:02,SMP04,Laboratory 207,18.192,6916.177,Jeein Monitor,abs,abs,18.192,1736343362,S0
2025-01-08 13:36:15,SMP04,Laboratory 207,18.192,6916.177,Jeein Monitor,abs,abs,18.192,1736343375,S0
2025-01-08 13:36:27,SMP04,Laboratory 207,18.192,6916.177,Jeein Monitor,abs,abs,18.192,1736343387,S0
2025-01-08 13:36:40,SMP04,Laboratory 207,18.192,6916.177,Jeein Monitor,abs,abs,18.192,1736343400,S0
2025-01-08 13:36:52,SMP04,Laboratory 207,18.182,6916.479,Jeein Monitor,abs,abs,18.182,1736343412,S0
2025-01-08 13:37:04,SMP04,Laboratory 207,18.182,6916.479,Jeein Monitor,abs,abs,18.182,1736343424,S0
2025-01-08 13:37:17,SMP04,Laboratory 207,18.182,6916.479,Jeein Monitor,abs,abs,18.182,1736343437,S0
2025-01-08 13:37:29,SMP04,Laboratory 207,18.182,6916.479,Jeein Monitor,abs,abs,18.182,1736343449,S0
2025-01-08 13:37:42,SMP04,Laboratory 207,18.182,6916.479,Jeein Monitor,abs,abs,18.182,1736343462,S0
2025-01-08 13:37:55,SMP04,Laboratory 207,18.175,6916.782,Jeein Monitor,abs,abs,18.175,1736343475,S0
2025-01-08 13:38:07,SMP04,Laboratory 207,18.175,6916.782,Jeein Monitor,abs,abs,18.175,1736343487,S0
2025-01-08 13:38:19,SMP04,Laboratory 207,18.175,6916.782,Jeein Monitor,abs,abs,18.175,1736343499,S0
2025-01-08 13:38:32,SMP04,Laboratory 207,18.175,6916.782,Jeein Monitor,abs,abs,18.175,1736343512,S0
2025-01-08 13:38:44,SMP04,Laboratory 207,18.175,6916.782,Jeein Monitor,abs,abs,18.175,1736343524,S0
2025-01-08 13:38:56,SMP04,Laboratory 207,18.157,6917.085,Jeein Monitor,abs,abs,18.157,1736343536,S0
2025-01-08 13:39:09,SMP04,Laboratory 207,18.157,6917.085,Jeein Monitor,abs,abs,18.157,1736343549,S0
2025-01-08 13:39:21,SMP04,Laboratory 207,18.157,6917.085,Jeein Monitor,abs,abs,18.157,1736343561,S0
2025-01-08 13:39:33,SMP04,Laboratory 207,18.157,6917.085,Jeein Monitor,abs,abs,18.157,1736343573,S0
2025-01-08 13:39:46,SMP04,Laboratory 207,18.157,6917.085,Jeein Monitor,abs,abs,18.157,1736343586,S0
2025-01-08 13:39:58,SMP04,Laboratory 207,18.167,6917.387,Jeein Monitor,abs,abs,18.167,1736343598,S0
2025-01-08 13:40:13,SMP04,Laboratory 207,18.167,6917.387,Jeein Monitor,abs,abs,18.167,1736343613,S0
2025-01-08 13:40:25,SMP04,Laboratory 207,18.167,6917.387,Jeein Monitor,abs,abs,18.167,1736343625,S0
2025-01-08 13:40:37,SMP04,Laboratory 207,18.167,6917.387,Jeein Monitor,abs,abs,18.167,1736343637,S0
2025-01-08 13:40:50,SMP04,Laboratory 207,18.167,6917.387,Jeein Monitor,abs,abs,18.167,1736343650,S0
2025-01-08 13:41:02,SMP04,Laboratory 207,18.154,6917.69,Jeein Monitor,abs,abs,18.154,1736343662,S0
2025-01-08 13:41:14,SMP04,Laboratory 207,18.154,6917.69,Jeein Monitor,abs,abs,18.154,1736343674,S0
2025-01-08 13:41:26,SMP04,Laboratory 207,18.154,6917.69,Jeein Monitor,abs,abs,18.154,1736343686,S0
2025-01-08 13:41:38,SMP04,Laboratory 207,18.154,6917.69,Jeein Monitor,abs,abs,18.154,1736343698,S0
2025-01-08 13:41:51,SMP04,Laboratory 207,18.129,6917.992,Jeein Monitor,abs,abs,18.129,1736343711,S0
2025-01-08 13:42:03,SMP04,Laboratory 207,18.129,6917.992,Jeein Monitor,abs,abs,18.129,1736343723,S0
2025-01-08 13:42:15,SMP04,Laboratory 207,18.129,6917.992,Jeein Monitor,abs,abs,18.129,1736343735,S0
2025-01-08 13:42:27,SMP04,Laboratory 207,18.129,6917.992,Jeein Monitor,abs,abs,18.129,1736343747,S0
2025-01-08 13:42:39,SMP04,Laboratory 207,18.129,6917.992,Jeein Monitor,abs,abs,18.129,1736343759,S0
2025-01-08 13:42:51,SMP04,Laboratory 207,18.147,6918.295,Jeein Monitor,abs,abs,18.147,1736343771,S0
2025-01-08 13:43:03,SMP04,Laboratory 207,18.147,6918.295,Jeein Monitor,abs,abs,18.147,1736343783,S0
2025-01-08 13:43:15,SMP04,Laboratory 207,18.147,6918.295,Jeein Monitor,abs,abs,18.147,1736343795,S0
2025-01-08 13:43:28,SMP04,Laboratory 207,18.147,6918.295,Jeein Monitor,abs,abs,18.147,1736343808,S0
2025-01-08 13:43:40,SMP04,Laboratory 207,18.147,6918.295,Jeein Monitor,abs,abs,18.147,1736343820,S0
2025-01-08 13:43:52,SMP04,Laboratory 207,18.186,6918.598,Jeein Monitor,abs,abs,18.186,1736343832,S0
2025-01-08 13:44:04,SMP04,Laboratory 207,18.186,6918.598,Jeein Monitor,abs,abs,18.186,1736343844,S0
2025-01-08 13:44:16,SMP04,Laboratory 207,18.186,6918.598,Jeein Monitor,abs,abs,18.186,1736343856,S0
2025-01-08 13:44:28,SMP04,Laboratory 207,18.186,6918.598,Jeein Monitor,abs,abs,18.186,1736343868,S0
2025-01-08 13:44:40,SMP04,Laboratory 207,18.186,6918.598,Jeein Monitor,abs,abs,18.186,1736343880,S0
2025-01-08 13:44:52,SMP04,Laboratory 207,18.183,6918.901,Jeein Monitor,abs,abs,18.183,1736343892,S0
2025-01-08 13:45:04,SMP04,Laboratory 207,18.183,6918.901,Jeein Monitor,abs,abs,18.183,1736343904,S0
2025-01-08 13:45:16,SMP04,Laboratory 207,18.183,6918.901,Jeein Monitor,abs,abs,18.183,1736343916,S0
2025-01-08 13:45:29,SMP04,Laboratory 207,18.183,6918.901,Jeein Monitor,abs,abs,18.183,1736343929,S0
2025-01-08 13:45:41,SMP04,Laboratory 207,18.183,6918.901,Jeein Monitor,abs,abs,18.183,1736343941,S0
2025-01-08 13:45:53,SMP04,Laboratory 207,18.15,6919.204,Jeein Monitor,abs,abs,18.15,1736343953,S0
2025-01-08 13:46:05,SMP04,Laboratory 207,18.15,6919.204,Jeein Monitor,abs,abs,18.15,1736343965,S0
2025-01-08 13:46:17,SMP04,Laboratory 207,18.15,6919.204,Jeein Monitor,abs,abs,18.15,1736343977,S0
2025-01-08 13:46:29,SMP04,Laboratory 207,18.15,6919.204,Jeein Monitor,abs,abs,18.15,1736343989,S0
2025-01-08 13:46:41,SMP04,Laboratory 207,18.15,6919.204,Jeein Monitor,abs,abs,18.15,1736344001,S0
2025-01-08 13:46:54,SMP04,Laboratory 207,18.148,6919.506,Jeein Monitor,abs,abs,18.148,1736344014,S0
2025-01-08 13:47:06,SMP04,Laboratory 207,18.148,6919.506,Jeein Monitor,abs,abs,18.148,1736344026,S0
2025-01-08 13:47:18,SMP04,Laboratory 207,18.148,6919.506,Jeein Monitor,abs,abs,18.148,1736344038,S0
2025-01-08 13:47:30,SMP04,Laboratory 207,18.148,6919.506,Jeein Monitor,abs,abs,18.148,1736344050,S0
2025-01-08 13:47:43,SMP04,Laboratory 207,18.148,6919.506,Jeein Monitor,abs,abs,18.148,1736344063,S0
2025-01-08 13:47:55,SMP04,Laboratory 207,18.145,6919.809,Jeein Monitor,abs,abs,18.145,1736344075,S0
2025-01-08 13:48:07,SMP04,Laboratory 207,18.145,6919.809,Jeein Monitor,abs,abs,18.145,1736344087,S0
2025-01-08 13:48:20,SMP04,Laboratory 207,18.145,6919.809,Jeein Monitor,abs,abs,18.145,1736344100,S0
2025-01-08 13:48:32,SMP04,Laboratory 207,18.145,6919.809,Jeein Monitor,abs,abs,18.145,1736344112,S0
2025-01-08 13:48:44,SMP04,Laboratory 207,18.145,6919.809,Jeein Monitor,abs,abs,18.145,1736344124,S0
2025-01-08 13:48:56,SMP04,Laboratory 207,18.162,6920.111,Jeein Monitor,abs,abs,18.162,1736344136,S0
2025-01-08 13:49:09,SMP04,Laboratory 207,18.162,6920.111,Jeein Monitor,abs,abs,18.162,1736344149,S0
2025-01-08 13:49:21,SMP04,Laboratory 207,18.162,6920.111,Jeein Monitor,abs,abs,18.162,1736344161,S0
2025-01-08 13:49:33,SMP04,Laboratory 207,18.162,6920.111,Jeein Monitor,abs,abs,18.162,1736344173,S0
2025-01-08 13:49:45,SMP04,Laboratory 207,18.162,6920.111,Jeein Monitor,abs,abs,18.162,1736344185,S0
2025-01-08 13:49:57,SMP04,Laboratory 207,18.158,6920.414,Jeein Monitor,abs,abs,18.158,1736344197,S0
2025-01-08 13:50:11,SMP04,Laboratory 207,18.158,6920.414,Jeein Monitor,abs,abs,18.158,1736344211,S0
2025-01-08 13:50:23,SMP04,Laboratory 207,18.158,6920.414,Jeein Monitor,abs,abs,18.158,1736344223,S0
2025-01-08 13:50:35,SMP04,Laboratory 207,18.158,6920.414,Jeein Monitor,abs,abs,18.158,1736344235,S0
2025-01-08 13:50:48,SMP04,Laboratory 207,18.158,6920.414,Jeein Monitor,abs,abs,18.158,1736344248,S0
2025-01-08 13:51:00,SMP04,Laboratory 207,18.139,6920.718,Jeein Monitor,abs,abs,18.139,1736344260,S0
2025-01-08 13:51:12,SMP04,Laboratory 207,18.139,6920.718,Jeein Monitor,abs,abs,18.139,1736344272,S0
2025-01-08 13:51:24,SMP04,Laboratory 207,18.139,6920.718,Jeein Monitor,abs,abs,18.139,1736344284,S0
2025-01-08 13:51:36,SMP04,Laboratory 207,18.139,6920.718,Jeein Monitor,abs,abs,18.139,1736344296,S0
2025-01-08 13:51:48,SMP04,Laboratory 207,18.139,6920.718,Jeein Monitor,abs,abs,18.139,1736344308,S0
2025-01-08 13:52:00,SMP04,Laboratory 207,18.161,6921.021,Jeein Monitor,abs,abs,18.161,1736344320,S0
2025-01-08 13:52:12,SMP04,Laboratory 207,18.161,6921.021,Jeein Monitor,abs,abs,18.161,1736344332,S0
2025-01-08 13:52:24,SMP04,Laboratory 207,18.161,6921.021,Jeein Monitor,abs,abs,18.161,1736344344,S0
2025-01-08 13:52:36,SMP04,Laboratory 207,18.161,6921.021,Jeein Monitor,abs,abs,18.161,1736344356,S0
2025-01-08 13:52:49,SMP04,Laboratory 207,18.161,6921.021,Jeein Monitor,abs,abs,18.161,1736344369,S0
2025-01-08 13:53:01,SMP04,Laboratory 207,18.23,6921.324,Jeein Monitor,abs,abs,18.23,1736344381,S0
2025-01-08 13:53:13,SMP04,Laboratory 207,18.23,6921.324,Jeein Monitor,abs,abs,18.23,1736344393,S0
2025-01-08 13:53:25,SMP04,Laboratory 207,18.23,6921.324,Jeein Monitor,abs,abs,18.23,1736344405,S0
2025-01-08 13:53:37,SMP04,Laboratory 207,18.23,6921.324,Jeein Monitor,abs,abs,18.23,1736344417,S0
2025-01-08 13:53:49,SMP04,Laboratory 207,18.23,6921.324,Jeein Monitor,abs,abs,18.23,1736344429,S0
2025-01-08 13:54:01,SMP04,Laboratory 207,18.14,6921.627,Jeein Monitor,abs,abs,18.14,1736344441,S0
2025-01-08 13:54:13,SMP04,Laboratory 207,18.14,6921.627,Jeein Monitor,abs,abs,18.14,1736344453,S0
2025-01-08 13:54:25,SMP04,Laboratory 207,18.14,6921.627,Jeein Monitor,abs,abs,18.14,1736344465,S0
2025-01-08 13:54:37,SMP04,Laboratory 207,18.14,6921.627,Jeein Monitor,abs,abs,18.14,1736344477,S0
2025-01-08 13:54:49,SMP04,Laboratory 207,18.14,6921.627,Jeein Monitor,abs,abs,18.14,1736344489,S0
2025-01-08 13:55:02,SMP04,Laboratory 207,18.223,6921.93,Jeein Monitor,abs,abs,18.223,1736344502,S0
2025-01-08 13:55:14,SMP04,Laboratory 207,18.223,6921.93,Jeein Monitor,abs,abs,18.223,1736344514,S0
2025-01-08 13:55:26,SMP04,Laboratory 207,18.223,6921.93,Jeein Monitor,abs,abs,18.223,1736344526,S0
2025-01-08 13:55:38,SMP04,Laboratory 207,18.223,6921.93,Jeein Monitor,abs,abs,18.223,1736344538,S0
2025-01-08 13:55:50,SMP04,Laboratory 207,18.223,6921.93,Jeein Monitor,abs,abs,18.223,1736344550,S0
2025-01-08 13:56:02,SMP04,Laboratory 207,18.121,6922.232,Jeein Monitor,abs,abs,18.121,1736344562,S0
2025-01-08 13:56:14,SMP04,Laboratory 207,18.121,6922.232,Jeein Monitor,abs,abs,18.121,1736344574,S0
2025-01-08 13:56:26,SMP04,Laboratory 207,18.121,6922.232,Jeein Monitor,abs,abs,18.121,1736344586,S0
2025-01-08 13:56:38,SMP04,Laboratory 207,18.121,6922.232,Jeein Monitor,abs,abs,18.121,1736344598,S0
2025-01-08 13:56:50,SMP04,Laboratory 207,18.121,6922.232,Jeein Monitor,abs,abs,18.121,1736344610,S0
2025-01-08 13:57:03,SMP04,Laboratory 207,18.167,6922.535,Jeein Monitor,abs,abs,18.167,1736344623,S0
2025-01-08 13:57:15,SMP04,Laboratory 207,18.167,6922.535,Jeein Monitor,abs,abs,18.167,1736344635,S0
2025-01-08 13:57:27,SMP04,Laboratory 207,18.167,6922.535,Jeein Monitor,abs,abs,18.167,1736344647,S0
2025-01-08 13:57:39,SMP04,Laboratory 207,18.167,6922.535,Jeein Monitor,abs,abs,18.167,1736344659,S0
2025-01-08 13:57:51,SMP04,Laboratory 207,0.183,6922.624,Jeein Monitor,abs,abs,0.183,1736344671,S0
2025-01-08 13:58:04,SMP04,Laboratory 207,0.183,6922.624,Jeein Monitor,abs,abs,0.183,1736344684,S0
2025-01-08 13:58:16,SMP04,Laboratory 207,0.183,6922.624,Jeein Monitor,abs,abs,0.183,1736344696,S0
2025-01-08 13:58:28,SMP04,Laboratory 207,0.183,6922.624,Jeein Monitor,abs,abs,0.183,1736344708,S0
2025-01-08 13:58:41,SMP04,Laboratory 207,0.183,6922.624,Jeein Monitor,abs,abs,0.183,1736344721,S0
2025-01-08 13:58:53,SMP04,Laboratory 207,0.144,6922.627,Jeein Monitor,abs,abs,0.144,1736344733,S0
2025-01-08 13:59:05,SMP04,Laboratory 207,0.144,6922.627,Jeein Monitor,abs,abs,0.144,1736344745,S0
2025-01-08 13:59:17,SMP04,Laboratory 207,0.144,6922.627,Jeein Monitor,abs,abs,0.144,1736344757,S0
2025-01-08 13:59:29,SMP04,Laboratory 207,0.144,6922.627,Jeein Monitor,abs,abs,0.144,1736344769,S0
2025-01-08 13:59:41,SMP04,Laboratory 207,0.144,6922.627,Jeein Monitor,abs,abs,0.144,1736344781,S0
2025-01-08 13:59:53,SMP04,Laboratory 207,0.147,6922.63,Jeein Monitor,abs,abs,0.147,1736344793,S0
2025-01-08 14:00:07,SMP04,Laboratory 207,0.147,6922.63,Jeein Monitor,abs,abs,0.147,1736344807,S0
2025-01-08 14:00:19,SMP04,Laboratory 207,0.147,6922.63,Jeein Monitor,abs,abs,0.147,1736344819,S0
2025-01-08 14:00:31,SMP04,Laboratory 207,0.147,6922.63,Jeein Monitor,abs,abs,0.147,1736344831,S0
2025-01-08 14:00:43,SMP04,Laboratory 207,0.147,6922.63,Jeein Monitor,abs,abs,0.147,1736344843,S0
2025-01-08 14:00:55,SMP04,Laboratory 207,0.144,6922.632,Jeein Monitor,abs,abs,0.144,1736344855,S0
